06-16-2023 02:03:19 | INFO | 10
06-16-2023 02:03:20 | INFO | https://www.amazon.eg/b?ie=UTF8&node=28166782031
06-16-2023 02:03:20 | INFO | https://www.youm7.com/story/2023/4/13/%D8%B7%D8%B1%D9%8A%D9%82%D8%A9-%D8%B9%D9%85%D9%84-%D8%A7%D9%84%D9%83%D8%AD%D9%83-%D8%A7%D9%84%D9%86%D8%A7%D8%B9%D9%85-%D9%88%D8%A8%D8%B3%D9%83%D9%88%D9%8A%D8%AA-%D8%A7%D9%84%D8%B9%D9%8A%D8%AF-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84-%D8%AC%D9%85%D8%B9%D9%89-%D8%AD%D8%A8%D8%A7%D9%8A%D8%A8%D9%83/6148332
06-16-2023 02:03:20 | INFO | https://ar.wikipedia.org/wiki/%D9%83%D8%B9%D9%83_%D8%A7%D9%84%D8%B9%D9%8A%D8%AF
06-16-2023 02:03:20 | INFO | https://www.elfagr.org/4665052
06-16-2023 02:03:20 | INFO | https://www.almasryalyoum.com/news/details/2863070
06-16-2023 02:03:20 | INFO | https://www.elfagr.org/4665093
06-16-2023 02:03:20 | INFO | https://www.youtube.com/watch?v=v4zlJ2Jm2jg
06-16-2023 02:03:20 | INFO | https://m.facebook.com/media/set/?set=a.539539772774578.1073742026.481143931947496&type=3&locale=ar_AR
06-16-2023 02:03:20 | INFO | https://www.youtube.com/watch?v=Fm6QASRRwuQ
06-16-2023 02:03:20 | INFO | https://www.youtube.com/watch?v=nHQe_SUIWvQ
06-16-2023 02:03:20 | INFO | https://www.youtube.com/watch?v=OAFlos987as
06-16-2023 02:03:20 | INFO | https://www.cairo24.com/1777517
06-16-2023 02:03:22 | INFO | ---------------------------------
06-16-2023 02:03:22 | INFO | ['NAVYAAN', 'CSS', 'NAVYAAN', 'JS', 'Pilu', 'NAVYAAN', 'Amazon', 'Amazon', 'Amazon.eg', 'AR', 'Navyaan', 'SWM', 'Amazon.eg', 'CardsClient', 'Registering', 'CriticalFeatures', 'Nav', 'JS', 'NAVYAAN', 'BTF', 'START', 'NAVYAAN', 'BTF', 'END', 'NAVYAAN', 'FOOTER', 'START', 'WITH', 'MOZART', 'Advertising', 'Amazon.ae', 'Amazon.sa', 'Goodreads', 'Audible', 'IMDb', 'Alexa', 'Book', 'Depository', 'Shopbop', 'Amazon.com', 'NAVYAAN', 'FOOTER', 'END']
06-16-2023 02:03:22 | INFO | ---------------------------------
06-16-2023 02:03:23 | INFO | ---------------------------------
06-16-2023 02:03:24 | INFO | ---------------------------------
06-16-2023 02:03:24 | INFO | ['Tv', 'Lafemme', 'AM', 'HD', 'NOOR', 'PLAY', 'Tv', 'Lafemme', 'All', 'Rights', 'Reserved', 'Tv', 'Lafemme']
06-16-2023 02:03:25 | INFO | ---------------------------------
06-16-2023 02:03:25 | INFO | ['IE', 'Google', 'Tag', 'Manager', 'Google', 'Tag', 'Manager', 'GPT', 'Sync', 'Fix', 'Anchour', '/6419244/Sticky', 'Google', 'Tag', 'Manager', 'Google', 'Tag', 'Manager', 'Fact', 'Top', 'Bar', 'AMAY-Take-Over-Page', '/6419244/Almasryamayotp', 'AMAY-Take-Over-Home-Page-Left', '/6419244/AMAY-Take-Over-Home-Page-Left', 'AMAY-Take-Over-Home-Page', '/6419244/AMAY-Take-Over-Home-Page', 'AMAY_MAIN_BANNER', '/6419244/AMAY_MAIN_BANNER', 'Pages', 'Custom', 'BEGIN', 'Custom', 'googletag.defineSlot', "'/6419244/AFF_Desktop", '.addService', '.enableSingleRequest', 'googletag.enableServices', '/6419244/AFF_Desktop', 'Tags', 'Tags', 'start-Desktop_video', '/6419244/Desktop_video', 'end-Desktop_video', 'Custom', 'BEGIN', 'Custom', 'Opt', 'Opt', 'ReTabs', 'ReTabs', 'SeeAlso', 'SeeAlso', 'FB', 'FB', 'CommentSript', 'Sidbar', 'ADS', 'AMAY_SHOWCASE_1', '/6419244/AMAY_SHOWCASE_1', 'ADS', 'TopNews', 'TopNews', 'Speakol', 'Join', '//mobilebox.eg.mobizone.mobi/mobilebox/PlainMobileBox.aspx', 'Join', 'VIO', 'VIO', 'Photo', 'Instagram', 'Photo', 'ADS', 'AMAY_SHOWCASE_2', '/6419244/AMAY_SHOWCASE_2', 'ADS', 'newsTabs', 'newsTabs', 'ADS', 'AMAY_SHOWCASE_1', '/6419244/Half_page', 'Sidbar', 'Off', 'Pages', 'Google', 'Analytics', 'Targets', 'Google', 'Analytics', 'Targets', 'Fact', 'SERVER_IP', 'Ex', 'S248', 'To', 'Top']
06-16-2023 02:03:26 | INFO | ---------------------------------
06-16-2023 02:03:26 | INFO | ['Tv', 'Lafemme', 'AM', 'HD', 'NOOR', 'PLAY', 'Tv', 'Lafemme', 'All', 'Rights', 'Reserved', 'Tv', 'Lafemme']
06-16-2023 02:03:26 | INFO | ---------------------------------
06-16-2023 02:03:26 | INFO | ['YouTube', 'Google', 'LLC']
06-16-2023 02:03:27 | INFO | ---------------------------------
06-16-2023 02:03:27 | INFO | ['Meta']
06-16-2023 02:03:28 | INFO | ---------------------------------
06-16-2023 02:03:28 | INFO | ['YouTube', 'Google', 'LLC']
06-16-2023 02:03:29 | INFO | ---------------------------------
06-16-2023 02:03:29 | INFO | ['YouTube', 'Google', 'LLC']
06-16-2023 02:03:30 | INFO | ---------------------------------
06-16-2023 02:03:30 | INFO | ['YouTube', 'Google', 'LLC']
06-16-2023 02:03:30 | INFO | ---------------------------------
06-16-2023 02:03:30 | INFO | ['Google', 'News', 'All', 'Rights', 'Reserved']
06-16-2023 02:03:30 | INFO | 16-->16
06-16-2023 02:03:30 | INFO | 2023-->2023
06-16-2023 02:03:30 | INFO | facebook-->facebook
06-16-2023 02:03:30 | INFO | twitter-->twitter
06-16-2023 02:03:30 | INFO | youtube-->youtube
06-16-2023 02:03:30 | INFO | instagram-->instagram
06-16-2023 02:03:30 | INFO | rss-->rss
06-16-2023 02:03:30 | INFO | feed-->feed
06-16-2023 02:03:30 | INFO | ..-->..
06-16-2023 02:03:30 | INFO | 3-->3
06-16-2023 02:03:30 | INFO | --->-
06-16-2023 02:03:30 | INFO | 12:08-->12:08
06-16-2023 02:03:30 | INFO | x-->x
06-16-2023 02:03:30 | INFO | facebook-->facebook
06-16-2023 02:03:30 | INFO | twitter-->twitter
06-16-2023 02:03:30 | INFO | rss-->rss
06-16-2023 02:03:30 | INFO | feed-->feed
06-16-2023 02:03:30 | INFO | .-->.
06-16-2023 02:03:30 | INFO | .-->.
06-16-2023 02:03:30 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | 2-->2
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | 2-->2
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | :-->:
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | 15-->15
06-16-2023 02:03:31 | INFO | 20-->20
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | 10-->10
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | 180-->180
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | 10-->10
06-16-2023 02:03:31 | INFO | 15-->15
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | 10-->10
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | 13-->13
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | 7-->7
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | 2-->2
06-16-2023 02:03:31 | INFO | +-->+
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | 7-->7
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:31 | INFO | 2-->2
06-16-2023 02:03:31 | INFO | 10-->10
06-16-2023 02:03:31 | INFO | .-->.
06-16-2023 02:03:32 | INFO | 10-->10
06-16-2023 02:03:32 | INFO | .-->.
06-16-2023 02:03:32 | INFO | 5-->5
06-16-2023 02:03:32 | INFO | .-->.
06-16-2023 02:03:32 | INFO | 180-->180
06-16-2023 02:03:32 | INFO | 15-->15
06-16-2023 02:03:32 | INFO | .-->.
06-16-2023 02:03:32 | INFO | 24-->24
06-16-2023 02:03:32 | INFO | Google-->Google
06-16-2023 02:03:32 | INFO | News-->News
06-16-2023 02:03:32 | INFO | facebook-->facebook
06-16-2023 02:03:32 | INFO | twitter-->twitter
06-16-2023 02:03:32 | INFO | whats-->whats
06-16-2023 02:03:32 | INFO | 7-->7
06-16-2023 02:03:32 | INFO | ..-->..
06-16-2023 02:03:32 | INFO | ..-->..
06-16-2023 02:03:32 | INFO | ..-->..
06-16-2023 02:03:32 | INFO | ..-->..
06-16-2023 02:03:32 | INFO | 01:02-->01:02
06-16-2023 02:03:32 | INFO | ..-->..
06-16-2023 02:03:32 | INFO | |-->|
06-16-2023 02:03:32 | INFO | 12:07-->12:07
06-16-2023 02:03:32 | INFO | 7.2-->7.2
06-16-2023 02:03:32 | INFO | ..-->..
06-16-2023 02:03:32 | INFO | 11:29-->11:29
06-16-2023 02:03:32 | INFO | ..-->..
06-16-2023 02:03:32 | INFO | :-->:
06-16-2023 02:03:32 | INFO | 2023-->2023
06-16-2023 02:03:32 | INFO | ..-->..
06-16-2023 02:03:32 | INFO | ..-->..
06-16-2023 02:03:32 | INFO | ..-->..
06-16-2023 02:03:32 | INFO | 2023-->2023
06-16-2023 02:03:32 | INFO | facebook-->facebook
06-16-2023 02:03:32 | INFO | twitter-->twitter
06-16-2023 02:03:32 | INFO | youtube-->youtube
06-16-2023 02:03:32 | INFO | instagram-->instagram
06-16-2023 02:03:32 | INFO | rss-->rss
06-16-2023 02:03:32 | INFO | feed-->feed
06-16-2023 02:03:32 | INFO | �-->�
06-16-2023 02:03:32 | INFO | 2021-->2021
06-16-2023 02:03:32 | INFO | cairo24.com-->cairo24.com
06-16-2023 02:03:32 | INFO | All-->All
06-16-2023 02:03:32 | INFO | Rights-->Rights
06-16-2023 02:03:32 | INFO | Reserved-->Reserved
06-16-2023 02:03:32 | INFO | .-->.
06-16-2023 02:03:32 | INFO | |-->|
06-16-2023 02:03:32 | INFO | facebook-->facebook
06-16-2023 02:03:32 | INFO | twitter-->twitter
06-16-2023 02:03:32 | INFO | youtube-->youtube
06-16-2023 02:03:32 | INFO | instagram-->instagram
06-16-2023 02:03:32 | INFO | rss-->rss
06-16-2023 02:03:32 | INFO | feed-->feed
